order_id,customer_id,order_date,gross_revenue,cogs,is_size_exchange,order_channel_id
1782,1050,2023-12-24,202.52,79.91,0,2
1783,1051,2024-02-11,79.91,34.68,0,4
1784,1052,2024-05-12,174.72,79.9,0,1
1785,1052,2024-07-18,110.44,42.56,0,3
1786,1052,2024-11-11,53.73,27.8,0,4
1787,1053,2024-03-16,82.35,31.61,0,5
1788,1054,2024-03-09,59.63,26.77,0,2
1789,1055,2024-04-07,136.84,58.03,0,5
1790,1056,2023-04-05,119.99,51.65,0,5
1791,1056,2023-09-05,157.81,81.0,0,4
1792,1056,2024-01-07,118.03,58.75,0,4
1793,1057,2024-02-03,143.16,59.23,0,4
1794,1058,2024-08-15,101.65,54.85,0,3
1795,1059,2023-11-21,201.89,93.86,0,1
1796,1059,2024-04-03,154.55,58.83,0,1
1797,1059,2024-04-14,179.54,87.73,0,3
1798,1059,2024-05-17,48.03,24.34,0,1
1799,1060,2023-07-12,74.07,32.53,0,2
1800,1061,2024-08-13,109.79,47.36,0,5
1801,1062,2023-05-08,158.56,71.31,0,4
1802,1062,2023-09-24,254.3,111.15,0,5
1803,1062,2024-01-30,140.94,62.5,0,3
1804,1062,2023-10-26,75.78,34.41,0,5
1805,1063,2023-10-19,165.5,70.86,0,5
1806,1064,2023-04-12,186.04,91.24,0,5
1807,1065,2024-02-26,176.24,83.29,0,1
1808,1066,2024-05-30,50.71,22.9,0,3
1809,1066,2024-11-17,65.19,34.26,0,4
1810,1067,2023-05-08,126.19,61.79,0,2
1811,1068,2024-02-10,110.56,47.34,0,1
1812,1069,2023-09-28,204.13,77.71,0,2
1813,1070,2023-02-03,71.84,37.27,0,1
1814,1071,2024-09-06,145.13,68.86,0,2
1815,1072,2024-09-23,190.0,90.86,0,3
1816,1073,2023-06-27,72.73,36.42,0,2
1817,1073,2024-01-04,212.54,111.23,0,5
1818,1074,2024-10-04,191.53,83.28,0,5
1819,1075,2023-01-12,44.65,30.88,1,3
1820,1076,2023-03-22,49.43,27.05,0,3
1821,1077,2024-01-02,159.19,65.74,0,1
1822,1078,2024-01-23,160.37,86.43,0,4
1823,1079,2024-10-15,196.71,105.76,0,5
1824,1080,2023-09-26,61.24,27.03,0,5
1825,1081,2024-02-05,184.2,85.23,0,1
1826,1082,2023-08-04,110.67,59.14,0,4
1827,1083,2023-07-04,160.44,84.28,0,2
1828,1083,2023-10-30,258.88,124.78,0,4
1829,1083,2023-08-04,154.78,65.51,0,3
1830,1084,2023-05-05,15.05,9.82,1,1
1831,1084,2023-07-03,46.49,18.76,0,3
1832,1084,2023-06-25,98.87,45.66,0,3
1833,1085,2023-04-05,96.51,44.81,0,2
1834,1086,2024-02-14,88.77,46.5,0,5
1835,1087,2024-02-07,183.8,75.02,0,1
1836,1087,2024-07-10,234.23,105.88,0,4
1837,1087,2024-09-15,219.5,106.65,0,1
1838,1087,2024-08-10,134.45,64.05,0,4
1839,1088,2024-01-18,188.38,100.07,0,5
1840,1089,2023-09-17,96.36,47.18,0,3
1841,1090,2023-12-27,186.58,76.8,0,2
1842,1090,2024-07-12,121.83,62.44,0,1
1843,1091,2023-05-06,165.45,68.88,0,1
1844,1092,2023-11-26,143.29,69.11,0,5
1845,1093,2023-04-16,170.35,88.12,0,3
1846,1094,2024-08-10,118.81,51.57,0,5
1847,1095,2023-07-21,131.44,56.08,0,1
1848,1095,2023-10-02,111.91,49.81,0,5
1849,1095,2024-01-14,102.71,50.27,0,1
1850,1096,2024-08-12,204.54,106.99,0,5
1851,1097,2024-06-30,51.85,20.32,0,5
1852,1098,2023-11-05,115.06,49.85,0,2
1853,1099,2024-02-07,131.33,70.23,0,2
1854,1100,2024-09-24,84.2,33.98,0,1
1855,1101,2024-03-22,171.72,89.08,0,2
1856,1102,2023-01-06,196.9,101.1,0,5
1857,1102,2023-02-24,112.45,54.44,0,1
1858,1102,2023-08-31,99.38,40.64,0,4
1859,1103,2023-05-22,65.98,26.73,0,3
1860,1104,2024-02-28,161.94,68.16,0,3
1861,1105,2024-05-16,101.33,42.4,0,5
1862,1105,2024-12-14,117.66,61.42,0,5
1863,1105,2024-08-16,192.89,75.76,0,3
1864,1106,2024-05-21,47.3,24.56,0,1
1865,1106,2024-09-15,219.08,111.62,0,3
1866,1107,2024-06-10,178.09,81.42,0,5
1867,1107,2024-08-06,88.13,38.94,0,3
1868,1108,2024-04-08,134.86,55.56,0,5
1869,1108,2024-10-30,249.33,119.21,0,1
1870,1109,2023-04-15,198.33,83.48,0,1
1871,1110,2023-07-11,137.9,55.18,0,2
1872,1111,2023-12-29,132.88,51.7,0,2
1873,1111,2024-02-09,201.04,90.84,0,4
1874,1112,2023-10-29,75.91,36.68,0,1
1875,1112,2024-05-20,182.2,98.94,0,1
1876,1113,2023-08-13,201.64,84.81,0,1
1877,1113,2023-11-08,193.89,87.01,0,5
1878,1113,2023-12-21,88.38,45.97,0,1
1879,1114,2023-10-02,80.63,40.31,0,2
1880,1114,2023-11-25,150.71,75.22,0,3
1881,1115,2024-05-03,194.2,79.42,0,4
1882,1116,2023-06-20,202.48,77.38,0,1
1883,1116,2023-07-25,254.36,134.76,0,3
1884,1116,2023-09-01,170.68,92.99,0,1
1885,1117,2024-08-20,197.81,76.69,0,1
1886,1117,2024-12-02,155.56,63.54,0,3
1887,1117,2024-10-26,62.0,32.03,0,1
1888,1117,2024-12-13,147.95,65.04,0,4
1889,1118,2024-07-12,32.62,20.24,1,2
1890,1119,2024-06-14,194.97,93.83,0,4
1891,1119,2024-11-23,72.54,32.63,0,4
1892,1119,2024-09-08,118.58,45.68,0,3
1893,1119,2024-12-08,119.07,60.31,0,4
1894,1120,2023-07-18,111.11,47.4,0,5
1895,1121,2024-07-11,123.62,58.05,0,5
1896,1121,2024-11-07,126.03,56.83,0,1
1897,1121,2024-10-19,81.93,39.2,0,1
1898,1122,2023-12-18,66.52,31.69,0,4
1899,1123,2023-12-22,132.31,60.77,0,2
1900,1123,2024-06-28,186.15,80.35,0,5
1901,1123,2024-04-03,215.95,82.63,0,2
1902,1124,2023-02-11,189.46,87.72,0,1
1903,1124,2023-08-29,50.98,20.57,0,1
1904,1124,2023-10-23,212.76,99.01,0,1
1905,1125,2024-07-28,60.05,32.99,0,1
1906,1126,2023-03-24,208.26,103.16,0,2
1907,1126,2023-12-26,236.47,126.85,0,2
1908,1126,2023-09-22,78.13,35.48,0,1
1909,1127,2023-11-27,69.36,29.3,0,4
1910,1128,2023-07-24,144.17,68.16,0,2
1911,1128,2023-09-16,155.85,77.61,0,3
1912,1128,2023-12-29,143.04,64.75,0,1
1913,1129,2024-03-06,125.72,48.34,0,5
1914,1130,2023-04-01,152.66,64.31,0,4
1915,1131,2023-05-11,202.48,78.79,0,3
1916,1132,2023-05-09,186.31,85.37,0,2
1917,1132,2023-08-16,113.37,44.96,0,2
1918,1133,2023-10-25,165.85,66.45,0,3
1919,1134,2024-06-07,54.28,21.96,0,4
1920,1135,2024-05-22,201.63,81.92,0,1
1921,1136,2023-01-07,154.14,60.33,0,4
1922,1136,2023-06-19,94.39,37.53,0,4
1923,1137,2023-01-26,122.67,49.15,0,4
1924,1138,2023-07-08,192.3,99.94,0,4
1925,1139,2024-09-23,21.18,12.25,1,1
1926,1140,2023-09-04,174.79,80.57,0,1
1927,1140,2023-10-29,148.45,73.26,0,5
1928,1140,2024-01-12,193.48,77.05,0,4
1929,1140,2024-01-18,72.6,31.09,0,4
1930,1141,2023-05-04,46.93,22.98,0,3
1931,1142,2024-09-26,107.08,56.75,0,2
1932,1143,2023-01-10,107.61,50.1,0,5
1933,1143,2023-06-23,152.87,62.63,0,4
1934,1143,2023-03-19,184.31,87.68,0,1
1935,1143,2023-06-06,101.23,51.59,0,3
1936,1144,2023-11-07,56.94,26.32,0,5
1937,1145,2024-09-12,145.81,74.63,0,3
1938,1146,2023-05-13,148.05,70.97,0,4
1939,1147,2023-03-11,194.11,76.95,0,1
1940,1147,2023-08-09,207.18,113.29,0,1
1941,1147,2023-11-02,63.19,33.47,0,3
1942,1147,2023-10-13,206.28,93.12,0,4
1943,1148,2023-03-07,26.65,18.65,1,1
1944,1148,2023-09-08,243.18,105.69,0,1
1945,1148,2023-10-01,123.08,67.46,0,4
1946,1149,2024-08-10,79.25,39.26,0,3
1947,1149,2024-10-20,219.04,113.35,0,4
1948,1149,2024-10-28,168.06,81.84,0,3
1949,1150,2023-04-09,186.75,82.38,0,1
1950,1150,2023-12-16,114.96,57.02,0,1
1951,1150,2024-01-09,149.16,77.79,0,5
1952,1150,2023-10-02,150.19,66.17,0,4
1953,1151,2024-07-26,185.28,90.11,0,5
1954,1152,2024-08-05,181.92,72.78,0,1
1955,1153,2023-12-05,188.73,98.29,0,1
1956,1153,2024-01-21,252.99,99.35,0,3
1957,1153,2024-05-30,227.7,122.6,0,3
1958,1154,2024-05-27,140.54,67.33,0,2
1959,1155,2023-09-27,50.65,20.97,0,3
1960,1156,2023-03-02,140.74,75.59,0,1
1961,1157,2023-03-05,210.9,105.35,0,2
1962,1158,2023-02-06,117.84,63.4,0,2
1963,1159,2024-05-05,92.34,35.65,0,5
1964,1160,2024-10-27,181.77,76.11,0,2
1965,1161,2023-01-27,186.99,98.4,0,4
1966,1162,2023-01-19,54.12,26.96,0,3
1967,1162,2023-07-08,65.43,26.18,0,3
1968,1162,2023-07-25,117.39,51.46,0,1
1969,1163,2023-03-01,46.76,23.75,0,2
1970,1164,2024-07-03,65.52,45.47,1,3
1971,1165,2023-03-20,121.75,52.77,0,1
1972,1166,2023-09-08,67.7,33.29,0,5
1973,1167,2023-03-20,131.61,58.0,0,2
1974,1168,2023-08-14,109.21,57.63,0,2
1975,1168,2023-12-03,150.76,58.67,0,5
1976,1168,2024-04-30,195.21,94.82,0,4
1977,1169,2023-10-14,204.61,95.87,0,1
1978,1169,2024-01-05,121.93,63.26,0,1
1979,1169,2023-12-19,255.14,127.24,0,1
1980,1169,2024-04-27,249.67,95.78,0,4
1981,1170,2023-02-04,97.57,38.07,0,2
1982,1171,2024-01-29,112.32,46.61,0,2
1983,1171,2024-07-13,185.29,71.4,0,2
1984,1171,2024-09-10,246.19,131.64,0,1
1985,1172,2023-12-11,203.8,97.92,0,5
1986,1173,2023-12-16,153.77,78.89,0,4
1987,1174,2023-02-28,141.83,76.38,0,4
1988,1174,2023-07-26,165.97,79.1,0,4
1989,1174,2023-08-09,75.76,33.7,0,1
1990,1174,2023-10-06,69.01,26.4,0,3
1991,1175,2023-10-08,88.74,38.81,0,1
1992,1175,2024-01-16,99.12,41.89,0,1
1993,1175,2024-04-22,42.71,18.46,0,5
1994,1175,2024-04-24,223.92,117.35,0,1
1995,1176,2024-03-30,126.63,58.46,0,2
1996,1177,2023-08-12,58.92,27.91,0,2
1997,1178,2024-03-27,179.05,94.49,0,1
1998,1178,2024-06-09,231.67,113.87,0,3
1999,1178,2024-06-24,184.01,75.69,0,1
2000,1178,2024-09-02,167.58,64.88,0,4
2001,1179,2023-08-22,170.05,72.06,0,1
2002,1180,2023-12-28,52.83,21.06,0,3
2003,1181,2023-04-26,86.47,38.32,0,3
2004,1182,2024-03-01,119.63,45.96,0,1
2005,1183,2024-01-04,159.1,86.79,0,2
2006,1184,2023-06-14,71.26,28.37,0,2
2007,1184,2023-11-21,212.36,106.43,0,5
2008,1184,2024-03-10,123.34,59.09,0,3
2009,1185,2023-06-03,58.73,31.66,0,2
2010,1185,2023-11-27,201.47,95.02,0,5
2011,1185,2023-08-03,215.61,104.18,0,5
2012,1185,2023-12-18,154.47,67.02,0,5
2013,1186,2023-07-19,96.29,40.57,0,4
2014,1187,2024-01-06,215.17,98.04,0,2
2015,1188,2024-02-24,133.49,65.55,0,2
2016,1189,2024-04-04,85.21,46.67,0,4
2017,1190,2023-09-08,116.33,46.94,0,4
2018,1190,2024-01-03,65.95,29.64,0,1
2019,1190,2024-02-14,166.72,81.28,0,3
2020,1191,2023-07-22,59.51,34.17,1,5
2021,1191,2024-02-19,203.43,81.67,0,4
2022,1191,2023-08-29,45.26,18.48,0,4
2023,1191,2023-09-08,153.28,72.04,0,3
2024,1192,2024-02-02,107.01,50.8,0,5
2025,1193,2023-05-02,103.91,41.39,0,2
2026,1194,2023-03-17,107.12,48.15,0,4
2027,1195,2024-03-22,68.56,34.98,0,2
2028,1196,2024-06-05,201.73,89.34,0,1
2029,1197,2024-01-24,171.44,87.68,0,2
2030,1197,2024-05-20,164.11,87.4,0,2
2031,1197,2024-07-20,225.69,102.13,0,5
2032,1198,2023-11-27,211.86,114.54,0,2
2033,1199,2023-08-04,198.93,87.34,0,2
2034,1199,2023-11-12,136.56,72.45,0,4
2035,1199,2023-11-15,257.54,130.85,0,1
2036,1200,2023-08-26,69.68,36.41,0,4
2037,1201,2023-01-29,51.96,24.5,0,3
2038,1201,2023-09-29,121.3,51.91,0,3
2039,1201,2023-10-28,133.83,60.98,0,5
2040,1202,2023-05-10,96.61,48.31,0,4
2041,1203,2024-03-31,131.32,52.96,0,5
2042,1203,2024-05-29,216.8,109.82,0,1
2043,1203,2024-06-25,111.97,52.2,0,5
2044,1203,2024-07-09,178.74,83.5,0,4
2045,1204,2023-03-17,100.09,45.41,0,4
2046,1205,2024-06-17,160.7,62.04,0,2
2047,1206,2023-01-09,197.62,81.67,0,2
2048,1207,2024-05-11,173.37,71.73,0,4
2049,1208,2024-06-12,52.84,29.77,1,5
2050,1209,2023-08-02,51.79,25.08,0,4
2051,1210,2023-08-29,129.74,53.27,0,3
2052,1210,2024-05-09,186.95,86.62,0,1
2053,1211,2024-10-07,129.17,51.55,0,2
2054,1212,2023-10-22,88.29,36.19,0,2
2055,1213,2023-04-27,67.41,35.24,0,2
2056,1214,2024-09-07,95.91,50.95,0,2
2057,1215,2023-03-04,101.56,45.69,0,3
2058,1216,2024-03-11,91.96,40.26,0,2
2059,1217,2023-11-12,198.23,101.6,0,2
2060,1217,2024-05-16,68.43,32.28,0,1
2061,1217,2024-08-11,216.53,85.6,0,2
2062,1217,2024-06-09,240.69,122.84,0,1
2063,1218,2024-07-20,53.61,25.25,0,1
2064,1219,2024-07-02,95.78,42.48,0,2
2065,1220,2024-07-20,62.85,34.82,1,4
2066,1221,2023-04-15,183.49,78.56,0,3
2067,1221,2023-11-28,47.43,24.07,0,3
2068,1221,2023-12-09,184.16,74.09,0,4
2069,1221,2023-11-20,229.64,90.25,0,1
2070,1222,2024-05-31,178.42,68.25,0,4
2071,1223,2024-09-11,61.72,27.56,0,5
2072,1224,2023-11-16,119.4,51.51,0,4
2073,1225,2023-04-13,127.5,50.47,0,2
2074,1226,2024-07-28,168.0,74.76,0,2
2075,1227,2024-02-08,178.47,81.54,0,5
2076,1228,2023-01-26,109.72,53.68,0,2
2077,1228,2023-11-01,60.99,24.93,0,2
2078,1228,2023-10-04,170.55,67.24,0,4
2079,1228,2023-06-08,224.38,105.23,0,5
2080,1229,2024-08-03,55.31,24.89,0,4
2081,1230,2023-06-04,165.57,87.44,0,1
2082,1230,2024-01-13,214.83,101.56,0,5
2083,1231,2023-11-17,86.25,39.86,0,5
2084,1232,2023-03-25,119.5,48.0,0,5
2085,1232,2023-11-01,76.56,34.79,0,5
2086,1232,2023-12-28,48.59,21.97,0,5
2087,1232,2023-06-06,147.18,74.67,0,5
2088,1233,2024-07-14,65.58,32.95,0,2
2089,1234,2023-10-05,152.64,74.88,0,3
2090,1234,2024-04-27,216.62,117.37,0,3
2091,1234,2024-02-07,172.99,79.62,0,5
2092,1234,2023-12-27,243.96,122.57,0,1
2093,1235,2023-05-19,170.14,73.84,0,1
2094,1235,2023-07-05,108.6,44.73,0,1
2095,1235,2023-12-12,158.3,69.06,0,1
2096,1236,2023-03-04,149.03,72.75,0,3
2097,1237,2023-12-20,207.38,107.74,0,3
2098,1238,2024-08-21,109.27,58.88,0,4
2099,1239,2024-10-18,58.56,29.53,0,3
2100,1240,2023-04-15,136.41,60.72,0,1
2101,1241,2024-08-29,214.17,103.81,0,3
2102,1242,2023-08-03,182.09,72.02,0,1
2103,1243,2023-05-31,38.46,21.75,1,1
2104,1244,2023-05-21,121.95,53.12,0,3
2105,1245,2023-05-01,180.44,79.46,0,2
2106,1246,2023-11-21,199.57,108.25,0,3
2107,1247,2023-10-12,191.98,88.95,0,4
2108,1248,2023-05-04,121.2,46.58,0,3
2109,1248,2023-12-17,200.27,83.38,0,1
2110,1248,2023-10-24,124.14,50.95,0,3
2111,1249,2023-01-11,108.17,51.88,0,1
2112,1249,2023-10-02,150.61,57.56,0,1
2113,1249,2023-04-20,182.39,89.2,0,1
2114,1250,2024-02-12,166.71,81.07,0,1
2115,1251,2023-02-01,207.33,101.07,0,5
2116,1252,2024-04-29,158.32,62.96,0,4
2117,1253,2023-06-06,75.96,29.93,0,4
2118,1254,2023-05-03,156.56,62.09,0,1
2119,1254,2023-11-16,202.24,88.29,0,5
2120,1255,2023-11-21,74.61,37.51,0,5
2121,1256,2023-01-15,115.56,57.07,0,5
2122,1256,2023-03-23,58.47,26.63,0,1
2123,1256,2023-04-25,83.71,39.0,0,5
2124,1256,2023-03-30,108.46,51.55,0,5
2125,1257,2023-05-01,166.85,76.54,0,2
2126,1257,2023-07-16,80.84,38.84,0,2
2127,1258,2023-01-21,183.03,81.2,0,4
2128,1258,2023-10-19,107.71,53.4,0,3
2129,1258,2023-10-19,204.43,103.34,0,3
2130,1258,2023-05-10,123.45,52.94,0,4
2131,1259,2023-10-13,100.22,41.29,0,1
2132,1260,2023-07-01,90.39,35.77,0,5
2133,1260,2023-10-28,138.93,67.7,0,5
2134,1260,2024-02-28,48.08,25.09,0,3
2135,1261,2024-01-30,144.52,65.58,0,1
2136,1262,2023-10-23,167.44,87.25,0,1
2137,1263,2023-04-03,81.88,34.75,0,3
2138,1264,2024-06-13,77.62,37.24,0,3
2139,1265,2024-01-22,202.72,80.64,0,3
2140,1265,2024-04-01,144.61,63.23,0,4
2141,1266,2023-04-13,107.65,50.91,0,1
2142,1267,2024-03-25,124.88,56.69,0,4
2143,1268,2023-09-07,104.13,44.88,0,2
2144,1269,2023-08-28,202.65,91.51,0,4
2145,1270,2024-08-14,134.64,71.46,0,2
2146,1271,2024-06-20,215.17,86.52,0,1
2147,1272,2023-04-03,185.26,75.61,0,2
2148,1272,2023-06-23,106.28,41.84,0,3
2149,1273,2023-08-30,121.4,49.31,0,5
2150,1274,2024-01-19,72.88,34.51,0,1
2151,1274,2024-10-08,187.06,97.52,0,4
2152,1275,2023-09-06,61.77,31.49,0,4
2153,1275,2024-05-22,220.35,111.09,0,1
2154,1275,2024-01-22,126.65,49.67,0,5
2155,1276,2024-05-15,64.44,46.86,1,4
2156,1276,2024-09-16,114.77,59.67,0,1
2157,1277,2024-09-17,114.68,48.06,0,3
2158,1278,2023-02-15,121.2,59.53,0,1
2159,1278,2023-06-04,188.56,87.06,0,4
2160,1278,2023-05-22,79.49,35.59,0,4
2161,1279,2024-06-13,126.36,62.75,0,4
2162,1280,2023-01-13,67.53,33.54,0,1
2163,1280,2023-10-15,132.94,51.75,0,4
2164,1280,2023-05-31,203.25,81.24,0,1
2165,1280,2023-09-06,150.45,77.15,0,4
2166,1281,2023-12-10,215.06,88.26,0,5
2167,1282,2024-01-28,17.7,13.09,1,5
2168,1283,2023-09-22,187.25,85.64,0,1
2169,1283,2023-11-01,230.94,105.83,0,1
2170,1283,2023-11-03,191.01,80.78,0,5
2171,1284,2023-12-12,53.76,32.44,1,4
2172,1284,2024-01-15,111.42,54.39,0,4
2173,1284,2024-06-11,118.59,45.8,0,4
2174,1285,2024-02-10,61.55,30.01,0,2
2175,1285,2024-06-07,191.58,80.75,0,4
2176,1285,2024-10-08,165.2,63.92,0,5
2177,1286,2023-12-01,215.95,114.44,0,2
2178,1286,2024-01-20,244.04,123.82,0,1
2179,1286,2024-04-17,44.92,24.33,0,4
2180,1286,2024-03-05,224.11,101.68,0,2
2181,1287,2023-04-30,144.91,70.23,0,4
2182,1288,2023-09-07,53.55,22.31,0,4
2183,1289,2023-10-09,181.2,89.54,0,4
2184,1290,2023-07-05,92.72,35.53,0,4
2185,1291,2023-05-13,183.3,72.68,0,2
2186,1291,2023-09-03,54.02,23.17,0,3
2187,1291,2023-12-11,221.93,106.51,0,5
2188,1291,2023-11-21,112.33,50.11,0,5
2189,1292,2024-07-25,104.6,47.65,0,1
2190,1293,2024-05-25,167.1,70.76,0,1
2191,1294,2023-03-22,143.23,59.48,0,3
2192,1295,2024-01-14,124.01,50.41,0,2
2193,1296,2024-10-01,65.78,48.98,1,2
2194,1297,2024-05-17,110.67,49.17,0,5
2195,1298,2023-05-07,83.2,39.69,0,1
2196,1298,2023-12-19,161.02,70.82,0,4
2197,1299,2023-08-11,100.9,40.15,0,2
2198,1300,2024-10-10,100.61,44.94,0,4
2199,1301,2024-05-21,95.1,38.68,0,4
2200,1302,2024-02-14,103.46,42.34,0,2
2201,1303,2024-01-28,118.17,48.7,0,3
2202,1303,2024-04-02,176.38,96.98,0,5
2203,1304,2024-09-05,34.96,23.49,1,3
2204,1305,2023-04-04,48.98,25.19,0,5
2205,1306,2024-06-07,193.8,85.8,0,5
2206,1307,2023-06-29,79.96,31.27,0,2
2207,1307,2023-11-24,93.91,45.32,0,4
2208,1307,2023-09-28,254.02,118.13,0,3
2209,1307,2023-08-26,224.33,118.5,0,5
2210,1308,2023-06-13,57.22,28.38,0,2
2211,1309,2024-06-16,195.88,88.32,0,5
2212,1309,2024-11-30,197.47,95.41,0,5
2213,1309,2024-11-29,136.47,71.06,0,5
2214,1309,2024-07-31,218.57,113.83,0,1
2215,1310,2023-02-10,134.52,60.92,0,2
2216,1310,2023-10-14,206.75,98.94,0,1
2217,1311,2023-04-25,109.13,44.1,0,4
2218,1311,2023-07-17,61.37,30.02,0,1
2219,1311,2023-06-12,237.82,110.25,0,4
2220,1312,2023-09-08,104.93,45.77,0,4
2221,1313,2023-09-22,149.02,60.38,0,3
2222,1313,2024-06-03,163.98,82.21,0,1
2223,1314,2023-11-11,72.7,33.5,0,5
2224,1315,2023-10-29,185.91,89.84,0,1
2225,1316,2023-09-21,49.9,21.53,0,3
2226,1317,2023-09-23,197.29,90.97,0,2
2227,1318,2023-12-19,147.75,69.29,0,3
2228,1318,2024-07-01,231.57,106.97,0,3
2229,1318,2024-05-20,43.13,23.33,0,4
2230,1319,2023-12-17,71.27,35.91,0,2
2231,1319,2024-04-16,141.05,75.48,0,4
2232,1320,2023-01-13,193.01,90.54,0,4
2233,1320,2023-05-16,127.67,50.66,0,4
2234,1321,2023-12-04,92.51,48.47,0,3
2235,1322,2023-03-23,54.8,23.13,0,5
2236,1322,2023-06-07,90.23,45.29,0,3
2237,1322,2023-06-06,255.46,108.62,0,5
2238,1322,2023-07-02,203.48,102.69,0,5
2239,1323,2023-03-07,68.2,28.32,0,5
2240,1323,2023-08-06,61.62,32.65,0,4
2241,1323,2023-04-19,213.8,83.9,0,1
2242,1323,2023-08-06,137.22,63.25,0,5
2243,1324,2023-04-13,82.62,39.39,0,3
2244,1325,2023-04-25,122.46,58.8,0,4
2245,1326,2024-04-12,89.06,37.94,0,5
2246,1327,2023-12-03,134.99,58.17,0,3
2247,1328,2023-09-12,133.04,53.08,0,2
2248,1329,2023-07-06,215.51,87.87,0,2
2249,1329,2024-01-24,60.8,32.01,0,1
2250,1329,2023-10-31,220.96,91.24,0,5
2251,1330,2023-04-22,82.31,35.76,0,4
2252,1331,2023-04-16,207.32,102.46,0,4
2253,1331,2023-11-28,212.88,111.74,0,4
2254,1332,2024-09-16,101.99,46.97,0,4
2255,1333,2024-03-02,92.14,42.41,0,4
2256,1334,2023-11-07,172.17,74.65,0,2
2257,1334,2024-03-16,41.25,22.27,0,4
2258,1334,2023-12-21,117.79,60.89,0,4
2259,1334,2024-08-12,208.75,80.02,0,4
2260,1335,2023-07-27,170.42,75.58,0,1
2261,1335,2023-11-17,163.19,67.55,0,5
2262,1335,2023-10-20,150.65,79.18,0,5
2263,1336,2023-04-20,73.07,39.46,0,1
2264,1337,2023-02-17,113.26,56.64,0,4
2265,1337,2023-08-16,53.05,20.67,0,4
2266,1337,2023-06-14,158.34,71.96,0,1
2267,1337,2023-05-30,143.8,76.18,0,4
2268,1338,2023-03-17,117.41,47.62,0,2
2269,1339,2023-07-24,121.7,57.55,0,3
2270,1340,2024-07-24,28.8,20.29,1,3
2271,1341,2023-11-18,108.22,54.87,0,5
2272,1341,2024-04-15,141.38,61.73,0,3
2273,1341,2024-06-08,96.18,48.77,0,1
2274,1342,2023-01-24,157.39,81.38,0,1
2275,1343,2024-06-25,218.19,103.9,0,1
2276,1344,2024-05-31,102.24,43.76,0,5
2277,1345,2023-03-19,215.49,101.37,0,3
2278,1346,2023-03-31,126.98,52.37,0,3
2279,1346,2023-08-18,142.46,75.67,0,1
2280,1346,2023-11-05,183.1,71.85,0,3
2281,1346,2023-10-12,114.76,53.9,0,5
2282,1347,2024-03-18,115.26,56.02,0,5
2283,1348,2023-01-09,90.3,44.67,0,2
2284,1349,2024-04-13,80.06,43.02,0,3
2285,1350,2024-08-13,180.27,74.07,0,1
2286,1351,2023-02-10,139.51,60.78,0,4
2287,1351,2023-08-27,84.37,34.4,0,3
2288,1352,2023-10-05,54.05,39.21,1,2
2289,1353,2023-05-07,110.64,56.04,0,4
2290,1354,2024-01-25,121.75,62.22,0,1
2291,1355,2023-05-08,75.64,38.06,0,1
2292,1355,2023-07-07,202.94,89.48,0,4
2293,1356,2023-11-21,60.89,28.09,0,2
2294,1357,2024-04-12,111.51,60.6,0,1
2295,1358,2023-11-14,120.98,52.16,0,4
2296,1359,2023-03-28,186.78,71.48,0,3
2297,1360,2024-10-24,52.94,21.71,0,5
2298,1361,2023-05-24,178.4,92.13,0,4
2299,1362,2023-10-28,72.56,39.12,0,2
2300,1363,2023-07-05,54.8,32.38,1,2
2301,1364,2024-01-18,91.41,46.91,0,5
2302,1364,2024-02-25,240.99,93.48,0,3
2303,1364,2024-05-23,198.95,81.34,0,5
2304,1365,2023-04-13,202.01,110.7,0,1
2305,1365,2023-09-08,228.35,107.61,0,4
2306,1365,2023-06-16,218.07,82.89,0,5
2307,1366,2024-05-02,67.43,29.81,0,2
2308,1367,2023-04-09,194.09,80.99,0,2
2309,1367,2023-07-05,203.5,102.14,0,2
2310,1368,2023-10-17,63.41,26.09,0,5
2311,1369,2023-12-03,125.88,58.9,0,4
2312,1370,2023-10-01,68.05,33.51,0,4
2313,1371,2023-02-05,184.96,95.26,0,4
2314,1372,2023-01-15,50.97,20.77,0,1
2315,1372,2023-06-17,228.69,94.2,0,4
2316,1372,2023-09-24,129.24,70.92,0,5
2317,1372,2023-06-10,97.82,44.49,0,5
2318,1373,2023-10-14,135.04,74.2,0,3
2319,1373,2024-06-06,209.84,96.02,0,4
2320,1373,2023-12-07,207.92,88.3,0,1
2321,1374,2024-01-10,140.08,76.45,0,2
2322,1375,2023-05-04,96.75,41.81,0,3
2323,1375,2024-02-05,80.17,41.64,0,5
2324,1376,2024-06-07,192.0,73.51,0,1
2325,1377,2023-12-29,181.49,85.34,0,3
2326,1377,2024-04-29,90.69,49.06,0,5
2327,1377,2024-06-11,122.38,48.59,0,3
2328,1377,2024-03-10,89.78,48.32,0,5
2329,1378,2023-06-05,212.15,87.91,0,3
2330,1378,2023-09-18,238.21,129.88,0,4
2331,1378,2024-02-18,142.96,57.63,0,4
2332,1379,2023-11-04,88.98,38.53,0,1
2333,1380,2024-09-19,56.69,22.89,0,3
2334,1381,2023-06-14,186.22,78.44,0,4
2335,1382,2024-10-23,88.5,37.03,0,2
2336,1383,2023-05-24,66.61,36.01,0,5
2337,1383,2023-07-29,207.33,79.16,0,1
2338,1383,2023-07-23,108.46,43.11,0,5
2339,1384,2024-10-05,85.63,44.51,0,3
