customer_id,first_order_date,acquisition_channel_id,acquisition_month_id,acquisition_channel_code,paid_social_subtype,acquisition_utm_campaign
1415,2024-08-23,2,20,paid_social,buyer_file,meta_buyer_file_2024_08
1416,2023-03-07,3,3,email,,email_2023_03
1417,2023-07-03,4,7,organic,,organic_2023_07
1418,2024-02-01,4,14,organic,,organic_2024_02
1419,2023-08-21,2,8,paid_social,acquisition,meta_acquisition_2023_08
1420,2024-08-04,3,20,email,,email_2024_08
1421,2023-07-06,3,7,email,,email_2023_07
1422,2024-03-31,1,15,direct_mail,,direct_mail_2024_03
1423,2023-11-16,5,11,direct,,direct_2023_11
1424,2023-12-12,5,12,direct,,direct_2023_12
1425,2023-04-30,4,4,organic,,organic_2023_04
1426,2024-05-17,1,17,direct_mail,,direct_mail_2024_05
1427,2024-08-28,1,20,direct_mail,,direct_mail_2024_08
1428,2024-08-11,4,20,organic,,organic_2024_08
1429,2023-07-22,2,7,paid_social,acquisition,meta_acquisition_2023_07
1430,2023-11-26,3,11,email,,email_2023_11
1431,2023-02-26,3,2,email,,email_2023_02
1432,2024-08-07,3,20,email,,email_2024_08
1433,2024-03-20,4,15,organic,,organic_2024_03
1434,2023-08-08,1,8,direct_mail,,direct_mail_2023_08
1435,2023-02-16,5,2,direct,,direct_2023_02
1436,2023-08-22,2,8,paid_social,acquisition,meta_acquisition_2023_08
1437,2024-03-08,4,15,organic,,organic_2024_03
1438,2024-10-31,4,22,organic,,organic_2024_10
1439,2023-10-12,5,10,direct,,direct_2023_10
1440,2023-06-21,5,6,direct,,direct_2023_06
1441,2024-07-03,2,19,paid_social,acquisition,meta_acquisition_2024_07
1442,2023-07-26,5,7,direct,,direct_2023_07
1443,2024-04-25,2,16,paid_social,buyer_file,meta_buyer_file_2024_04
1444,2023-03-11,2,3,paid_social,acquisition,meta_acquisition_2023_03
1445,2023-07-25,5,7,direct,,direct_2023_07
1446,2023-08-19,1,8,direct_mail,,direct_mail_2023_08
1447,2023-03-13,5,3,direct,,direct_2023_03
1448,2023-11-22,1,11,direct_mail,,direct_mail_2023_11
1449,2023-06-23,4,6,organic,,organic_2023_06
1450,2023-01-07,2,1,paid_social,acquisition,meta_acquisition_2023_01
1451,2023-09-01,4,9,organic,,organic_2023_09
1452,2023-06-06,2,6,paid_social,acquisition,meta_acquisition_2023_06
1453,2024-02-02,5,14,direct,,direct_2024_02
1454,2023-05-28,1,5,direct_mail,,direct_mail_2023_05
1455,2023-05-09,5,5,direct,,direct_2023_05
1456,2024-04-08,2,16,paid_social,buyer_file,meta_buyer_file_2024_04
1457,2023-07-30,2,7,paid_social,acquisition,meta_acquisition_2023_07
1458,2024-01-08,5,13,direct,,direct_2024_01
1459,2023-08-07,2,8,paid_social,acquisition,meta_acquisition_2023_08
1460,2024-09-30,2,21,paid_social,buyer_file,meta_buyer_file_2024_09
1461,2024-03-18,1,15,direct_mail,,direct_mail_2024_03
1462,2023-10-07,5,10,direct,,direct_2023_10
1463,2023-07-22,1,7,direct_mail,,direct_mail_2023_07
1464,2024-05-13,2,17,paid_social,acquisition,meta_acquisition_2024_05
1465,2023-03-08,1,3,direct_mail,,direct_mail_2023_03
1466,2023-11-17,5,11,direct,,direct_2023_11
1467,2024-04-02,2,16,paid_social,acquisition,meta_acquisition_2024_04
1468,2023-06-05,1,6,direct_mail,,direct_mail_2023_06
1469,2024-10-05,2,22,paid_social,acquisition,meta_acquisition_2024_10
1470,2023-05-31,5,5,direct,,direct_2023_05
1471,2024-05-03,1,17,direct_mail,,direct_mail_2024_05
1472,2024-08-21,3,20,email,,email_2024_08
1473,2023-12-19,5,12,direct,,direct_2023_12
1474,2023-03-27,2,3,paid_social,acquisition,meta_acquisition_2023_03
1475,2024-01-09,5,13,direct,,direct_2024_01
1476,2024-05-16,2,17,paid_social,buyer_file,meta_buyer_file_2024_05
1477,2023-12-12,1,12,direct_mail,,direct_mail_2023_12
1478,2023-10-04,4,10,organic,,organic_2023_10
1479,2024-02-21,4,14,organic,,organic_2024_02
1480,2023-01-24,4,1,organic,,organic_2023_01
1481,2023-01-10,4,1,organic,,organic_2023_01
1482,2023-07-10,1,7,direct_mail,,direct_mail_2023_07
1483,2023-07-17,2,7,paid_social,buyer_file,meta_buyer_file_2023_07
1484,2023-05-07,4,5,organic,,organic_2023_05
1485,2023-06-16,2,6,paid_social,acquisition,meta_acquisition_2023_06
1486,2023-03-05,1,3,direct_mail,,direct_mail_2023_03
1487,2023-03-23,4,3,organic,,organic_2023_03
1488,2023-11-23,3,11,email,,email_2023_11
1489,2023-03-09,3,3,email,,email_2023_03
1490,2024-01-15,2,13,paid_social,acquisition,meta_acquisition_2024_01
1491,2023-02-13,4,2,organic,,organic_2023_02
1492,2024-02-17,2,14,paid_social,acquisition,meta_acquisition_2024_02
1493,2023-01-26,5,1,direct,,direct_2023_01
1494,2023-04-08,1,4,direct_mail,,direct_mail_2023_04
1495,2024-09-13,4,21,organic,,organic_2024_09
1496,2023-03-03,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
1497,2023-05-13,3,5,email,,email_2023_05
1498,2024-05-02,4,17,organic,,organic_2024_05
1499,2023-11-26,4,11,organic,,organic_2023_11
1500,2023-09-13,2,9,paid_social,acquisition,meta_acquisition_2023_09
1501,2024-09-30,2,21,paid_social,acquisition,meta_acquisition_2024_09
1502,2023-03-10,2,3,paid_social,acquisition,meta_acquisition_2023_03
1503,2023-03-02,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
1504,2023-10-07,5,10,direct,,direct_2023_10
1505,2023-01-12,2,1,paid_social,buyer_file,meta_buyer_file_2023_01
1506,2023-10-08,2,10,paid_social,buyer_file,meta_buyer_file_2023_10
1507,2024-01-13,1,13,direct_mail,,direct_mail_2024_01
1508,2023-02-10,5,2,direct,,direct_2023_02
1509,2023-08-29,1,8,direct_mail,,direct_mail_2023_08
1510,2024-10-19,4,22,organic,,organic_2024_10
1511,2024-07-25,1,19,direct_mail,,direct_mail_2024_07
1512,2023-06-06,5,6,direct,,direct_2023_06
1513,2024-02-10,1,14,direct_mail,,direct_mail_2024_02
1514,2024-07-17,1,19,direct_mail,,direct_mail_2024_07
1515,2023-12-24,4,12,organic,,organic_2023_12
1516,2024-09-29,2,21,paid_social,acquisition,meta_acquisition_2024_09
1517,2023-12-09,1,12,direct_mail,,direct_mail_2023_12
1518,2023-07-30,1,7,direct_mail,,direct_mail_2023_07
1519,2024-08-30,4,20,organic,,organic_2024_08
1520,2023-09-16,1,9,direct_mail,,direct_mail_2023_09
1521,2023-07-31,2,7,paid_social,acquisition,meta_acquisition_2023_07
1522,2024-05-18,2,17,paid_social,acquisition,meta_acquisition_2024_05
1523,2023-01-01,5,1,direct,,direct_2023_01
1524,2023-11-07,2,11,paid_social,acquisition,meta_acquisition_2023_11
1525,2024-03-09,4,15,organic,,organic_2024_03
1526,2023-07-29,1,7,direct_mail,,direct_mail_2023_07
1527,2024-05-02,1,17,direct_mail,,direct_mail_2024_05
1528,2024-07-24,2,19,paid_social,buyer_file,meta_buyer_file_2024_07
1529,2024-01-22,1,13,direct_mail,,direct_mail_2024_01
1530,2024-08-13,5,20,direct,,direct_2024_08
1531,2024-05-05,1,17,direct_mail,,direct_mail_2024_05
1532,2023-10-21,2,10,paid_social,acquisition,meta_acquisition_2023_10
1533,2024-01-16,4,13,organic,,organic_2024_01
1534,2024-08-17,2,20,paid_social,acquisition,meta_acquisition_2024_08
1535,2024-05-21,4,17,organic,,organic_2024_05
1536,2024-07-06,5,19,direct,,direct_2024_07
1537,2024-10-02,1,22,direct_mail,,direct_mail_2024_10
1538,2024-08-10,1,20,direct_mail,,direct_mail_2024_08
1539,2023-04-25,5,4,direct,,direct_2023_04
1540,2024-02-07,1,14,direct_mail,,direct_mail_2024_02
1541,2023-03-15,4,3,organic,,organic_2023_03
1542,2024-03-08,5,15,direct,,direct_2024_03
1543,2023-02-02,2,2,paid_social,buyer_file,meta_buyer_file_2023_02
1544,2023-04-11,2,4,paid_social,acquisition,meta_acquisition_2023_04
1545,2024-01-25,1,13,direct_mail,,direct_mail_2024_01
1546,2023-09-05,3,9,email,,email_2023_09
1547,2024-04-07,1,16,direct_mail,,direct_mail_2024_04
1548,2023-01-29,5,1,direct,,direct_2023_01
1549,2024-02-02,4,14,organic,,organic_2024_02
1550,2024-05-08,2,17,paid_social,buyer_file,meta_buyer_file_2024_05
1551,2023-02-14,2,2,paid_social,buyer_file,meta_buyer_file_2023_02
1552,2023-04-29,1,4,direct_mail,,direct_mail_2023_04
1553,2024-03-24,2,15,paid_social,acquisition,meta_acquisition_2024_03
1554,2024-07-10,1,19,direct_mail,,direct_mail_2024_07
1555,2023-03-08,1,3,direct_mail,,direct_mail_2023_03
1556,2024-08-07,1,20,direct_mail,,direct_mail_2024_08
1557,2024-05-04,1,17,direct_mail,,direct_mail_2024_05
1558,2023-08-26,1,8,direct_mail,,direct_mail_2023_08
1559,2023-08-07,1,8,direct_mail,,direct_mail_2023_08
1560,2023-03-16,3,3,email,,email_2023_03
1561,2023-02-13,5,2,direct,,direct_2023_02
1562,2024-02-05,2,14,paid_social,acquisition,meta_acquisition_2024_02
1563,2024-06-05,5,18,direct,,direct_2024_06
1564,2023-10-22,2,10,paid_social,buyer_file,meta_buyer_file_2023_10
1565,2023-05-30,4,5,organic,,organic_2023_05
1566,2023-12-16,2,12,paid_social,acquisition,meta_acquisition_2023_12
1567,2024-01-31,4,13,organic,,organic_2024_01
1568,2024-09-05,4,21,organic,,organic_2024_09
1569,2023-12-17,3,12,email,,email_2023_12
1570,2023-10-23,3,10,email,,email_2023_10
1571,2024-02-26,2,14,paid_social,acquisition,meta_acquisition_2024_02
1572,2023-10-30,1,10,direct_mail,,direct_mail_2023_10
1573,2024-10-10,4,22,organic,,organic_2024_10
1574,2023-10-05,5,10,direct,,direct_2023_10
1575,2023-01-04,1,1,direct_mail,,direct_mail_2023_01
1576,2024-07-17,3,19,email,,email_2024_07
1577,2024-05-16,3,17,email,,email_2024_05
1578,2023-04-09,5,4,direct,,direct_2023_04
1579,2023-01-11,1,1,direct_mail,,direct_mail_2023_01
1580,2024-07-19,2,19,paid_social,buyer_file,meta_buyer_file_2024_07
1581,2023-10-04,4,10,organic,,organic_2023_10
1582,2023-08-26,1,8,direct_mail,,direct_mail_2023_08
1583,2024-01-29,5,13,direct,,direct_2024_01
1584,2023-03-21,3,3,email,,email_2023_03
1585,2023-01-25,4,1,organic,,organic_2023_01
1586,2023-01-23,2,1,paid_social,buyer_file,meta_buyer_file_2023_01
1587,2023-04-02,2,4,paid_social,buyer_file,meta_buyer_file_2023_04
1588,2023-07-20,5,7,direct,,direct_2023_07
1589,2023-03-23,3,3,email,,email_2023_03
1590,2023-08-26,5,8,direct,,direct_2023_08
1591,2023-06-30,2,6,paid_social,acquisition,meta_acquisition_2023_06
1592,2024-09-09,4,21,organic,,organic_2024_09
1593,2024-04-18,3,16,email,,email_2024_04
1594,2023-01-22,3,1,email,,email_2023_01
1595,2023-05-16,2,5,paid_social,acquisition,meta_acquisition_2023_05
1596,2023-04-23,4,4,organic,,organic_2023_04
1597,2023-05-20,1,5,direct_mail,,direct_mail_2023_05
1598,2024-02-22,1,14,direct_mail,,direct_mail_2024_02
1599,2024-05-13,1,17,direct_mail,,direct_mail_2024_05
1600,2024-04-21,2,16,paid_social,buyer_file,meta_buyer_file_2024_04
1601,2023-04-14,2,4,paid_social,buyer_file,meta_buyer_file_2023_04
1602,2023-05-30,4,5,organic,,organic_2023_05
1603,2024-01-16,1,13,direct_mail,,direct_mail_2024_01
1604,2023-10-19,2,10,paid_social,acquisition,meta_acquisition_2023_10
1605,2024-06-10,1,18,direct_mail,,direct_mail_2024_06
1606,2024-01-22,2,13,paid_social,acquisition,meta_acquisition_2024_01
1607,2023-07-21,1,7,direct_mail,,direct_mail_2023_07
1608,2023-06-05,2,6,paid_social,acquisition,meta_acquisition_2023_06
1609,2023-06-19,5,6,direct,,direct_2023_06
1610,2024-09-23,4,21,organic,,organic_2024_09
1611,2024-07-15,5,19,direct,,direct_2024_07
1612,2024-08-26,3,20,email,,email_2024_08
1613,2024-05-09,2,17,paid_social,acquisition,meta_acquisition_2024_05
1614,2023-06-06,5,6,direct,,direct_2023_06
1615,2024-08-03,2,20,paid_social,buyer_file,meta_buyer_file_2024_08
1616,2023-02-28,2,2,paid_social,acquisition,meta_acquisition_2023_02
1617,2023-05-02,2,5,paid_social,acquisition,meta_acquisition_2023_05
1618,2024-01-21,5,13,direct,,direct_2024_01
1619,2023-07-01,1,7,direct_mail,,direct_mail_2023_07
1620,2024-01-01,4,13,organic,,organic_2024_01
1621,2024-06-22,1,18,direct_mail,,direct_mail_2024_06
1622,2023-06-11,3,6,email,,email_2023_06
1623,2023-02-02,2,2,paid_social,buyer_file,meta_buyer_file_2023_02
1624,2023-11-10,2,11,paid_social,acquisition,meta_acquisition_2023_11
1625,2023-11-13,4,11,organic,,organic_2023_11
1626,2023-05-10,1,5,direct_mail,,direct_mail_2023_05
1627,2024-05-08,2,17,paid_social,buyer_file,meta_buyer_file_2024_05
1628,2023-08-03,5,8,direct,,direct_2023_08
1629,2024-04-19,3,16,email,,email_2024_04
1630,2023-06-18,5,6,direct,,direct_2023_06
1631,2023-07-27,4,7,organic,,organic_2023_07
1632,2024-09-21,2,21,paid_social,buyer_file,meta_buyer_file_2024_09
1633,2024-06-01,2,18,paid_social,buyer_file,meta_buyer_file_2024_06
1634,2023-02-10,2,2,paid_social,acquisition,meta_acquisition_2023_02
1635,2024-04-19,5,16,direct,,direct_2024_04
1636,2024-04-05,2,16,paid_social,acquisition,meta_acquisition_2024_04
1637,2024-02-09,2,14,paid_social,acquisition,meta_acquisition_2024_02
1638,2024-03-16,1,15,direct_mail,,direct_mail_2024_03
1639,2024-03-02,1,15,direct_mail,,direct_mail_2024_03
1640,2024-09-06,4,21,organic,,organic_2024_09
1641,2023-04-29,5,4,direct,,direct_2023_04
1642,2023-09-21,2,9,paid_social,acquisition,meta_acquisition_2023_09
1643,2023-11-13,5,11,direct,,direct_2023_11
1644,2023-10-04,5,10,direct,,direct_2023_10
1645,2024-07-01,2,19,paid_social,buyer_file,meta_buyer_file_2024_07
1646,2023-12-28,1,12,direct_mail,,direct_mail_2023_12
1647,2023-12-26,1,12,direct_mail,,direct_mail_2023_12
1648,2024-02-17,1,14,direct_mail,,direct_mail_2024_02
1649,2023-03-10,5,3,direct,,direct_2023_03
1650,2024-07-24,4,19,organic,,organic_2024_07
1651,2024-01-17,3,13,email,,email_2024_01
1652,2023-03-29,1,3,direct_mail,,direct_mail_2023_03
1653,2024-04-29,2,16,paid_social,acquisition,meta_acquisition_2024_04
1654,2023-06-06,2,6,paid_social,acquisition,meta_acquisition_2023_06
1655,2023-11-04,2,11,paid_social,buyer_file,meta_buyer_file_2023_11
1656,2023-03-22,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
1657,2024-07-16,5,19,direct,,direct_2024_07
1658,2023-04-13,5,4,direct,,direct_2023_04
1659,2023-12-08,2,12,paid_social,buyer_file,meta_buyer_file_2023_12
1660,2023-09-11,1,9,direct_mail,,direct_mail_2023_09
1661,2024-10-07,4,22,organic,,organic_2024_10
1662,2024-06-05,2,18,paid_social,acquisition,meta_acquisition_2024_06
1663,2023-07-12,2,7,paid_social,buyer_file,meta_buyer_file_2023_07
1664,2023-10-27,2,10,paid_social,acquisition,meta_acquisition_2023_10
1665,2023-01-02,5,1,direct,,direct_2023_01
1666,2023-05-16,4,5,organic,,organic_2023_05
1667,2023-01-15,2,1,paid_social,buyer_file,meta_buyer_file_2023_01
1668,2023-05-30,1,5,direct_mail,,direct_mail_2023_05
1669,2024-05-16,2,17,paid_social,buyer_file,meta_buyer_file_2024_05
1670,2023-04-24,5,4,direct,,direct_2023_04
1671,2024-05-06,2,17,paid_social,acquisition,meta_acquisition_2024_05
1672,2023-01-21,1,1,direct_mail,,direct_mail_2023_01
1673,2024-06-26,5,18,direct,,direct_2024_06
1674,2023-12-02,4,12,organic,,organic_2023_12
1675,2023-07-11,1,7,direct_mail,,direct_mail_2023_07
1676,2024-08-23,1,20,direct_mail,,direct_mail_2024_08
1677,2023-04-09,2,4,paid_social,acquisition,meta_acquisition_2023_04
1678,2023-09-04,3,9,email,,email_2023_09
1679,2023-04-16,3,4,email,,email_2023_04
1680,2024-07-01,5,19,direct,,direct_2024_07
1681,2023-05-19,2,5,paid_social,buyer_file,meta_buyer_file_2023_05
1682,2023-05-04,5,5,direct,,direct_2023_05
1683,2024-09-04,3,21,email,,email_2024_09
1684,2024-07-08,1,19,direct_mail,,direct_mail_2024_07
1685,2023-08-10,4,8,organic,,organic_2023_08
1686,2023-10-09,1,10,direct_mail,,direct_mail_2023_10
1687,2024-04-05,2,16,paid_social,buyer_file,meta_buyer_file_2024_04
1688,2023-11-03,4,11,organic,,organic_2023_11
1689,2023-08-05,1,8,direct_mail,,direct_mail_2023_08
1690,2024-06-29,4,18,organic,,organic_2024_06
1691,2024-03-31,2,15,paid_social,buyer_file,meta_buyer_file_2024_03
1692,2023-02-25,2,2,paid_social,acquisition,meta_acquisition_2023_02
1693,2024-08-17,4,20,organic,,organic_2024_08
1694,2023-05-10,2,5,paid_social,buyer_file,meta_buyer_file_2023_05
1695,2023-03-27,2,3,paid_social,acquisition,meta_acquisition_2023_03
1696,2023-03-15,2,3,paid_social,acquisition,meta_acquisition_2023_03
1697,2023-12-12,1,12,direct_mail,,direct_mail_2023_12
1698,2023-02-01,1,2,direct_mail,,direct_mail_2023_02
1699,2023-12-28,2,12,paid_social,acquisition,meta_acquisition_2023_12
1700,2023-06-13,1,6,direct_mail,,direct_mail_2023_06
1701,2024-01-24,2,13,paid_social,acquisition,meta_acquisition_2024_01
1702,2023-09-09,2,9,paid_social,acquisition,meta_acquisition_2023_09
1703,2023-02-20,2,2,paid_social,acquisition,meta_acquisition_2023_02
1704,2024-10-02,2,22,paid_social,acquisition,meta_acquisition_2024_10
1705,2023-12-30,4,12,organic,,organic_2023_12
1706,2024-06-22,1,18,direct_mail,,direct_mail_2024_06
1707,2024-10-21,1,22,direct_mail,,direct_mail_2024_10
1708,2024-01-23,4,13,organic,,organic_2024_01
1709,2023-09-06,5,9,direct,,direct_2023_09
1710,2024-03-17,1,15,direct_mail,,direct_mail_2024_03
1711,2024-02-04,2,14,paid_social,acquisition,meta_acquisition_2024_02
1712,2023-02-13,1,2,direct_mail,,direct_mail_2023_02
1713,2023-01-24,4,1,organic,,organic_2023_01
1714,2024-06-09,3,18,email,,email_2024_06
1715,2023-04-22,2,4,paid_social,acquisition,meta_acquisition_2023_04
1716,2023-05-18,2,5,paid_social,acquisition,meta_acquisition_2023_05
1717,2023-02-28,5,2,direct,,direct_2023_02
1718,2023-12-30,1,12,direct_mail,,direct_mail_2023_12
1719,2023-07-23,2,7,paid_social,buyer_file,meta_buyer_file_2023_07
1720,2023-08-20,1,8,direct_mail,,direct_mail_2023_08
1721,2023-01-09,1,1,direct_mail,,direct_mail_2023_01
1722,2024-09-03,3,21,email,,email_2024_09
1723,2024-05-24,2,17,paid_social,buyer_file,meta_buyer_file_2024_05
1724,2024-09-27,4,21,organic,,organic_2024_09
1725,2023-03-20,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
1726,2023-08-09,3,8,email,,email_2023_08
1727,2023-02-13,4,2,organic,,organic_2023_02
1728,2024-02-09,2,14,paid_social,acquisition,meta_acquisition_2024_02
1729,2024-03-12,4,15,organic,,organic_2024_03
1730,2024-06-16,5,18,direct,,direct_2024_06
1731,2023-01-28,2,1,paid_social,acquisition,meta_acquisition_2023_01
1732,2023-08-12,2,8,paid_social,buyer_file,meta_buyer_file_2023_08
1733,2023-05-27,3,5,email,,email_2023_05
1734,2023-04-29,2,4,paid_social,acquisition,meta_acquisition_2023_04
1735,2023-08-28,3,8,email,,email_2023_08
1736,2024-04-08,5,16,direct,,direct_2024_04
1737,2024-09-30,5,21,direct,,direct_2024_09
1738,2023-10-31,4,10,organic,,organic_2023_10
1739,2024-04-12,1,16,direct_mail,,direct_mail_2024_04
1740,2024-10-14,5,22,direct,,direct_2024_10
1741,2023-11-14,3,11,email,,email_2023_11
1742,2023-04-21,1,4,direct_mail,,direct_mail_2023_04
1743,2024-04-29,1,16,direct_mail,,direct_mail_2024_04
1744,2024-10-19,2,22,paid_social,acquisition,meta_acquisition_2024_10
1745,2023-08-14,2,8,paid_social,acquisition,meta_acquisition_2023_08
1746,2024-07-28,4,19,organic,,organic_2024_07
1747,2024-02-22,5,14,direct,,direct_2024_02
1748,2023-12-16,1,12,direct_mail,,direct_mail_2023_12
1749,2024-07-11,4,19,organic,,organic_2024_07
1750,2024-01-23,2,13,paid_social,acquisition,meta_acquisition_2024_01
1751,2023-04-11,4,4,organic,,organic_2023_04
1752,2024-08-08,2,20,paid_social,acquisition,meta_acquisition_2024_08
1753,2023-06-02,2,6,paid_social,acquisition,meta_acquisition_2023_06
1754,2023-01-07,4,1,organic,,organic_2023_01
1755,2023-02-26,1,2,direct_mail,,direct_mail_2023_02
1756,2023-01-27,1,1,direct_mail,,direct_mail_2023_01
1757,2024-10-06,3,22,email,,email_2024_10
1758,2023-02-21,4,2,organic,,organic_2023_02
1759,2024-03-29,3,15,email,,email_2024_03
1760,2024-02-17,4,14,organic,,organic_2024_02
1761,2024-01-29,5,13,direct,,direct_2024_01
1762,2024-04-09,2,16,paid_social,acquisition,meta_acquisition_2024_04
1763,2023-06-18,4,6,organic,,organic_2023_06
1764,2024-01-21,1,13,direct_mail,,direct_mail_2024_01
1765,2023-10-29,3,10,email,,email_2023_10
1766,2023-08-31,2,8,paid_social,acquisition,meta_acquisition_2023_08
1767,2024-04-19,4,16,organic,,organic_2024_04
1768,2024-08-26,3,20,email,,email_2024_08
1769,2024-03-05,1,15,direct_mail,,direct_mail_2024_03
1770,2024-09-13,2,21,paid_social,acquisition,meta_acquisition_2024_09
1771,2023-04-28,5,4,direct,,direct_2023_04
1772,2024-08-25,3,20,email,,email_2024_08
1773,2023-03-04,2,3,paid_social,acquisition,meta_acquisition_2023_03
1774,2023-06-25,1,6,direct_mail,,direct_mail_2023_06
1775,2024-01-10,1,13,direct_mail,,direct_mail_2024_01
1776,2024-02-19,3,14,email,,email_2024_02
1777,2024-07-08,2,19,paid_social,acquisition,meta_acquisition_2024_07
1778,2023-02-04,5,2,direct,,direct_2023_02
1779,2024-09-04,4,21,organic,,organic_2024_09
1780,2024-09-12,2,21,paid_social,acquisition,meta_acquisition_2024_09
1781,2024-04-07,3,16,email,,email_2024_04
1782,2023-01-27,5,1,direct,,direct_2023_01
1783,2024-10-04,4,22,organic,,organic_2024_10
1784,2024-09-30,3,21,email,,email_2024_09
1785,2023-05-13,2,5,paid_social,acquisition,meta_acquisition_2023_05
1786,2024-06-20,1,18,direct_mail,,direct_mail_2024_06
1787,2024-02-04,2,14,paid_social,acquisition,meta_acquisition_2024_02
1788,2024-06-20,2,18,paid_social,acquisition,meta_acquisition_2024_06
1789,2024-10-15,2,22,paid_social,acquisition,meta_acquisition_2024_10
1790,2023-08-16,5,8,direct,,direct_2023_08
1791,2023-12-15,2,12,paid_social,buyer_file,meta_buyer_file_2023_12
1792,2024-05-09,1,17,direct_mail,,direct_mail_2024_05
1793,2024-05-31,1,17,direct_mail,,direct_mail_2024_05
1794,2024-06-15,2,18,paid_social,buyer_file,meta_buyer_file_2024_06
1795,2023-10-22,4,10,organic,,organic_2023_10
1796,2023-12-08,3,12,email,,email_2023_12
1797,2023-06-27,2,6,paid_social,acquisition,meta_acquisition_2023_06
1798,2023-09-01,4,9,organic,,organic_2023_09
1799,2023-06-03,4,6,organic,,organic_2023_06
1800,2023-02-06,4,2,organic,,organic_2023_02
1801,2024-08-28,3,20,email,,email_2024_08
1802,2023-01-07,2,1,paid_social,buyer_file,meta_buyer_file_2023_01
1803,2024-03-14,2,15,paid_social,acquisition,meta_acquisition_2024_03
1804,2024-07-05,2,19,paid_social,buyer_file,meta_buyer_file_2024_07
1805,2023-10-14,3,10,email,,email_2023_10
1806,2023-11-21,4,11,organic,,organic_2023_11
1807,2024-01-17,3,13,email,,email_2024_01
1808,2024-07-22,4,19,organic,,organic_2024_07
1809,2024-09-23,2,21,paid_social,acquisition,meta_acquisition_2024_09
1810,2023-08-16,2,8,paid_social,acquisition,meta_acquisition_2023_08
1811,2023-01-07,1,1,direct_mail,,direct_mail_2023_01
1812,2023-10-22,1,10,direct_mail,,direct_mail_2023_10
1813,2023-03-02,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
1814,2023-12-25,2,12,paid_social,buyer_file,meta_buyer_file_2023_12
1815,2024-01-24,1,13,direct_mail,,direct_mail_2024_01
1816,2023-06-29,1,6,direct_mail,,direct_mail_2023_06
1817,2024-08-01,3,20,email,,email_2024_08
1818,2023-08-08,4,8,organic,,organic_2023_08
1819,2024-08-22,1,20,direct_mail,,direct_mail_2024_08
1820,2023-11-29,3,11,email,,email_2023_11
1821,2023-07-28,2,7,paid_social,acquisition,meta_acquisition_2023_07
1822,2024-05-19,1,17,direct_mail,,direct_mail_2024_05
1823,2023-09-25,5,9,direct,,direct_2023_09
1824,2023-04-30,1,4,direct_mail,,direct_mail_2023_04
1825,2023-12-06,2,12,paid_social,acquisition,meta_acquisition_2023_12
1826,2023-04-11,1,4,direct_mail,,direct_mail_2023_04
1827,2024-07-21,2,19,paid_social,acquisition,meta_acquisition_2024_07
1828,2024-03-24,2,15,paid_social,buyer_file,meta_buyer_file_2024_03
1829,2023-07-09,2,7,paid_social,acquisition,meta_acquisition_2023_07
1830,2023-02-11,1,2,direct_mail,,direct_mail_2023_02
1831,2024-08-09,5,20,direct,,direct_2024_08
1832,2023-06-16,5,6,direct,,direct_2023_06
1833,2024-08-23,4,20,organic,,organic_2024_08
1834,2023-07-17,1,7,direct_mail,,direct_mail_2023_07
1835,2023-03-26,1,3,direct_mail,,direct_mail_2023_03
1836,2023-06-11,1,6,direct_mail,,direct_mail_2023_06
1837,2024-09-24,4,21,organic,,organic_2024_09
1838,2024-03-24,5,15,direct,,direct_2024_03
1839,2023-10-16,1,10,direct_mail,,direct_mail_2023_10
1840,2024-01-11,5,13,direct,,direct_2024_01
1841,2024-11-01,1,23,direct_mail,,direct_mail_2024_11
1842,2024-05-23,4,17,organic,,organic_2024_05
1843,2024-02-01,2,14,paid_social,acquisition,meta_acquisition_2024_02
1844,2023-06-09,1,6,direct_mail,,direct_mail_2023_06
1845,2023-06-20,3,6,email,,email_2023_06
1846,2024-10-08,3,22,email,,email_2024_10
1847,2024-05-23,3,17,email,,email_2024_05
1848,2024-09-29,1,21,direct_mail,,direct_mail_2024_09
1849,2023-06-26,5,6,direct,,direct_2023_06
1850,2024-04-17,2,16,paid_social,buyer_file,meta_buyer_file_2024_04
1851,2023-02-09,1,2,direct_mail,,direct_mail_2023_02
1852,2024-06-13,1,18,direct_mail,,direct_mail_2024_06
1853,2023-04-21,5,4,direct,,direct_2023_04
1854,2023-10-22,2,10,paid_social,acquisition,meta_acquisition_2023_10
1855,2024-05-23,1,17,direct_mail,,direct_mail_2024_05
1856,2023-07-25,3,7,email,,email_2023_07
1857,2024-03-23,5,15,direct,,direct_2024_03
1858,2023-02-02,1,2,direct_mail,,direct_mail_2023_02
1859,2024-10-03,3,22,email,,email_2024_10
1860,2024-04-23,1,16,direct_mail,,direct_mail_2024_04
1861,2024-07-10,4,19,organic,,organic_2024_07
1862,2024-10-08,4,22,organic,,organic_2024_10
1863,2023-11-21,4,11,organic,,organic_2023_11
1864,2023-11-01,3,11,email,,email_2023_11
1865,2024-06-25,5,18,direct,,direct_2024_06
1866,2023-05-04,4,5,organic,,organic_2023_05
1867,2024-01-27,5,13,direct,,direct_2024_01
